x=-169.366842,y=-33.383188,z=-0.125000
x=-169.392950,y=-33.359877,z=-0.125000
x=-169.419058,y=-33.336567,z=-0.125000
x=-169.445166,y=-33.313256,z=-0.125000
x=-169.471274,y=-33.289946,z=-0.125000
x=-169.497382,y=-33.266635,z=-0.125000
x=-169.523490,y=-33.243325,z=-0.125000
x=-169.549598,y=-33.220014,z=-0.125000
x=-169.575706,y=-33.196704,z=-0.125000
x=-169.601814,y=-33.173393,z=-0.125000
x=-169.627922,y=-33.150083,z=-0.125000
x=-169.654030,y=-33.126773,z=-0.125000
x=-169.680137,y=-33.103462,z=-0.125000
x=-169.706245,y=-33.080152,z=-0.125000
x=-169.732353,y=-33.056841,z=-0.125000
x=-169.758461,y=-33.033531,z=-0.125000
x=-169.784569,y=-33.010220,z=-0.125000
x=-169.810677,y=-32.986910,z=-0.125000
x=-169.836785,y=-32.963599,z=-0.125000
x=-169.862893,y=-32.940289,z=-0.125000
x=-169.889001,y=-32.916979,z=-0.125000
x=-169.915109,y=-32.893668,z=-0.125000
x=-169.941217,y=-32.870358,z=-0.125000
x=-169.967324,y=-32.847047,z=-0.125000
x=-169.970025,y=-32.844636,z=-0.125000
x=-169.993926,y=-32.819067,z=-0.125000
x=-170.017827,y=-32.793498,z=-0.125000
x=-170.041728,y=-32.767930,z=-0.125000
x=-170.065629,y=-32.742361,z=-0.125000
x=-170.089530,y=-32.716793,z=-0.125000
x=-170.113430,y=-32.691224,z=-0.125000
x=-170.137331,y=-32.665656,z=-0.125000
x=-170.161232,y=-32.640087,z=-0.125000
x=-170.185133,y=-32.614519,z=-0.125000
x=-170.209034,y=-32.588950,z=-0.125000
x=-170.232935,y=-32.563381,z=-0.125000
x=-170.256835,y=-32.537813,z=-0.125000
x=-170.280736,y=-32.512244,z=-0.125000
x=-170.304637,y=-32.486676,z=-0.125000
x=-170.328538,y=-32.461107,z=-0.125000
x=-170.352439,y=-32.435539,z=-0.125000
x=-170.376339,y=-32.409970,z=-0.125000
x=-170.400240,y=-32.384402,z=-0.125000
x=-170.424141,y=-32.358833,z=-0.125000
x=-170.448042,y=-32.333264,z=-0.125000
x=-170.471943,y=-32.307696,z=-0.125000
x=-170.495844,y=-32.282127,z=-0.125000
x=-170.519744,y=-32.256559,z=-0.125000
x=-170.543645,y=-32.230990,z=-0.125000
x=-170.567546,y=-32.205422,z=-0.125000
x=-170.591447,y=-32.179853,z=-0.125000
x=-170.615348,y=-32.154285,z=-0.125000
x=-170.639248,y=-32.128716,z=-0.125000
x=-170.663149,y=-32.103148,z=-0.125000
x=-170.687050,y=-32.077579,z=-0.125000
x=-170.710951,y=-32.052010,z=-0.125000
x=-170.734852,y=-32.026442,z=-0.125000
x=-170.758753,y=-32.000873,z=-0.125000
x=-170.782653,y=-31.975305,z=-0.125000
x=-170.806554,y=-31.949736,z=-0.125000
x=-170.830455,y=-31.924168,z=-0.125000
x=-170.854356,y=-31.898599,z=-0.125000
x=-170.878257,y=-31.873031,z=-0.125000
x=-170.896325,y=-31.853702,z=-0.125000
x=-170.919461,y=-31.827439,z=-0.125000
x=-170.942597,y=-31.801177,z=-0.125000
x=-170.965734,y=-31.774914,z=-0.125000
x=-170.988870,y=-31.748652,z=-0.125000
x=-171.012006,y=-31.722389,z=-0.125000
x=-171.035142,y=-31.696127,z=-0.125000
x=-171.058278,y=-31.669864,z=-0.125000
x=-171.081415,y=-31.643602,z=-0.125000
x=-171.104551,y=-31.617339,z=-0.125000
x=-171.127687,y=-31.591077,z=-0.125000
x=-171.150823,y=-31.564814,z=-0.125000
x=-171.173959,y=-31.538552,z=-0.125000
x=-171.197096,y=-31.512290,z=-0.125000
x=-171.220232,y=-31.486027,z=-0.125000
x=-171.243368,y=-31.459765,z=-0.125000
x=-171.266504,y=-31.433502,z=-0.125000
x=-171.289640,y=-31.407240,z=-0.125000
x=-171.312776,y=-31.380977,z=-0.125000
x=-171.335913,y=-31.354715,z=-0.125000
x=-171.359049,y=-31.328452,z=-0.125000
x=-171.382185,y=-31.302190,z=-0.125000
x=-171.405321,y=-31.275927,z=-0.125000
x=-171.428457,y=-31.249665,z=-0.125000
x=-171.451594,y=-31.223403,z=-0.125000
x=-171.474730,y=-31.197140,z=-0.125000
x=-171.497866,y=-31.170878,z=-0.125000
x=-171.521002,y=-31.144615,z=-0.125000
x=-171.544138,y=-31.118353,z=-0.125000
x=-171.567275,y=-31.092090,z=-0.125000
x=-171.590411,y=-31.065828,z=-0.125000
x=-171.613547,y=-31.039565,z=-0.125000
x=-171.636683,y=-31.013303,z=-0.125000
x=-171.659819,y=-30.987040,z=-0.125000
x=-171.682956,y=-30.960778,z=-0.125000
x=-171.693384,y=-30.948941,z=-0.125000
x=-171.707598,y=-30.916958,z=-0.125000
x=-171.721813,y=-30.884974,z=-0.125000
x=-171.736028,y=-30.852991,z=-0.125000
x=-171.750243,y=-30.821008,z=-0.125000
x=-171.764458,y=-30.789024,z=-0.125000
x=-171.778673,y=-30.757041,z=-0.125000
x=-171.792888,y=-30.725057,z=-0.125000
x=-171.807103,y=-30.693074,z=-0.125000
x=-171.821318,y=-30.661091,z=-0.125000
x=-171.835533,y=-30.629107,z=-0.125000
x=-171.849748,y=-30.597124,z=-0.125000
x=-171.863963,y=-30.565141,z=-0.125000
x=-171.865720,y=-30.561187,z=-0.125000
x=-171.863286,y=-30.526300,z=-0.125000
x=-171.856030,y=-30.492089,z=-0.125000
x=-171.844093,y=-30.459218,z=-0.125000
x=-171.827706,y=-30.428322,z=-0.125000
x=-171.807188,y=-30.400003,z=-0.125000
x=-171.782935,y=-30.374807,z=-0.125000
x=-171.755419,y=-30.353223,z=-0.125000
x=-171.739150,y=-30.343084,z=-0.125000
x=-171.708451,y=-30.326277,z=-0.125000
x=-171.677161,y=-30.310599,z=-0.125000
x=-171.645321,y=-30.296071,z=-0.125000
x=-171.612973,y=-30.282712,z=-0.125000
x=-171.580159,y=-30.270541,z=-0.125000
x=-171.546924,y=-30.259573,z=-0.125000
x=-171.513312,y=-30.249823,z=-0.125000
x=-171.479366,y=-30.241304,z=-0.125000
x=-171.445133,y=-30.234027,z=-0.125000
x=-171.410658,y=-30.228001,z=-0.125000
x=-171.375986,y=-30.223236,z=-0.125000
x=-171.341163,y=-30.219737,z=-0.125000
x=-171.306236,y=-30.217508,z=-0.125000
x=-171.271251,y=-30.216553,z=-0.125000
x=-171.262541,y=-30.216517,z=-0.125000
x=-171.227794,y=-30.220720,z=-0.125000
x=-171.193047,y=-30.224923,z=-0.125000
x=-171.158300,y=-30.229126,z=-0.125000
x=-171.123554,y=-30.233329,z=-0.125000
x=-171.088807,y=-30.237533,z=-0.125000
x=-171.054060,y=-30.241736,z=-0.125000
x=-171.019314,y=-30.245939,z=-0.125000
x=-170.984567,y=-30.250142,z=-0.125000
x=-170.949820,y=-30.254345,z=-0.125000
x=-170.915073,y=-30.258548,z=-0.125000
x=-170.880327,y=-30.262751,z=-0.125000
x=-170.845580,y=-30.266954,z=-0.125000
x=-170.810833,y=-30.271157,z=-0.125000
x=-170.776087,y=-30.275361,z=-0.125000
x=-170.741340,y=-30.279564,z=-0.125000
x=-170.706593,y=-30.283767,z=-0.125000
x=-170.671846,y=-30.287970,z=-0.125000
x=-170.637100,y=-30.292173,z=-0.125000
x=-170.602353,y=-30.296376,z=-0.125000
x=-170.567606,y=-30.300579,z=-0.125000
x=-170.532860,y=-30.304782,z=-0.125000
x=-170.498113,y=-30.308985,z=-0.125000
x=-170.463366,y=-30.313188,z=-0.125000
x=-170.428619,y=-30.317392,z=-0.125000
x=-170.393873,y=-30.321595,z=-0.125000
x=-170.359126,y=-30.325798,z=-0.125000
x=-170.324379,y=-30.330001,z=-0.125000
x=-170.289633,y=-30.334204,z=-0.125000
x=-170.254886,y=-30.338407,z=-0.125000
x=-170.220139,y=-30.342610,z=-0.125000
x=-170.185392,y=-30.346813,z=-0.125000
x=-170.150646,y=-30.351016,z=-0.125000
x=-170.115899,y=-30.355220,z=-0.125000
x=-170.081152,y=-30.359423,z=-0.125000
x=-170.046406,y=-30.363626,z=-0.125000
x=-170.011659,y=-30.367829,z=-0.125000
x=-169.976912,y=-30.372032,z=-0.125000
x=-169.942166,y=-30.376235,z=-0.125000
x=-169.907419,y=-30.380438,z=-0.125000
x=-169.872672,y=-30.384641,z=-0.125000
x=-169.837925,y=-30.388844,z=-0.125000
x=-169.803179,y=-30.393048,z=-0.125000
x=-169.768432,y=-30.397251,z=-0.125000
x=-169.733685,y=-30.401454,z=-0.125000
x=-169.698939,y=-30.405657,z=-0.125000
x=-169.664192,y=-30.409860,z=-0.125000
x=-169.629445,y=-30.414063,z=-0.125000
x=-169.594698,y=-30.418266,z=-0.125000
x=-169.559952,y=-30.422469,z=-0.125000
x=-169.525205,y=-30.426672,z=-0.125000
x=-169.490458,y=-30.430876,z=-0.125000
x=-169.455712,y=-30.435079,z=-0.125000
x=-169.420965,y=-30.439282,z=-0.125000
x=-169.386218,y=-30.443485,z=-0.125000
x=-169.351471,y=-30.447688,z=-0.125000
x=-169.316725,y=-30.451891,z=-0.125000
x=-169.281978,y=-30.456094,z=-0.125000
x=-169.247231,y=-30.460297,z=-0.125000
x=-169.212485,y=-30.464500,z=-0.125000
x=-169.177738,y=-30.468703,z=-0.125000
x=-169.142991,y=-30.472907,z=-0.125000
x=-169.108244,y=-30.477110,z=-0.125000
x=-169.073498,y=-30.481313,z=-0.125000
x=-169.038751,y=-30.485516,z=-0.125000
x=-169.004004,y=-30.489719,z=-0.125000
x=-168.969258,y=-30.493922,z=-0.125000
x=-168.934511,y=-30.498125,z=-0.125000
x=-168.899764,y=-30.502328,z=-0.125000
x=-168.865017,y=-30.506531,z=-0.125000
x=-168.830271,y=-30.510735,z=-0.125000
x=-168.795524,y=-30.514938,z=-0.125000
x=-168.760777,y=-30.519141,z=-0.125000
x=-168.726031,y=-30.523344,z=-0.125000
x=-168.691284,y=-30.527547,z=-0.125000
x=-168.656537,y=-30.531750,z=-0.125000
x=-168.621791,y=-30.535953,z=-0.125000
x=-168.591337,y=-30.539637,z=-0.125000
x=-168.556402,y=-30.541768,z=-0.125000
x=-168.521467,y=-30.543899,z=-0.125000
x=-168.486532,y=-30.546030,z=-0.125000
x=-168.451597,y=-30.548161,z=-0.125000
x=-168.416662,y=-30.550293,z=-0.125000
x=-168.381727,y=-30.552424,z=-0.125000
x=-168.346792,y=-30.554555,z=-0.125000
x=-168.311857,y=-30.556686,z=-0.125000
x=-168.276921,y=-30.558817,z=-0.125000
x=-168.241986,y=-30.560948,z=-0.125000
x=-168.207051,y=-30.563079,z=-0.125000
x=-168.172116,y=-30.565210,z=-0.125000
x=-168.137181,y=-30.567342,z=-0.125000
x=-168.102246,y=-30.569473,z=-0.125000
x=-168.067311,y=-30.571604,z=-0.125000
x=-168.032376,y=-30.573735,z=-0.125000
x=-167.997441,y=-30.575866,z=-0.125000
x=-167.962506,y=-30.577997,z=-0.125000
x=-167.927571,y=-30.580128,z=-0.125000
x=-167.892636,y=-30.582259,z=-0.125000
x=-167.857701,y=-30.584391,z=-0.125000
x=-167.822766,y=-30.586522,z=-0.125000
x=-167.787831,y=-30.588653,z=-0.125000
x=-167.752896,y=-30.590784,z=-0.125000
x=-167.717961,y=-30.592915,z=-0.125000
x=-167.683025,y=-30.595046,z=-0.125000
x=-167.648090,y=-30.597177,z=-0.125000
x=-167.613155,y=-30.599308,z=-0.125000
x=-167.578220,y=-30.601440,z=-0.125000
x=-167.543285,y=-30.603571,z=-0.125000
x=-167.508350,y=-30.605702,z=-0.125000
x=-167.473415,y=-30.607833,z=-0.125000
x=-167.438480,y=-30.609964,z=-0.125000
x=-167.403545,y=-30.612095,z=-0.125000
x=-167.368610,y=-30.614226,z=-0.125000
x=-167.333675,y=-30.616357,z=-0.125000
x=-167.298740,y=-30.618489,z=-0.125000
x=-167.263805,y=-30.620620,z=-0.125000
x=-167.228870,y=-30.622751,z=-0.125000
x=-167.193935,y=-30.624882,z=-0.125000
x=-167.159000,y=-30.627013,z=-0.125000
x=-167.124065,y=-30.629144,z=-0.125000
x=-167.089129,y=-30.631275,z=-0.125000
x=-167.054194,y=-30.633406,z=-0.125000
x=-167.019259,y=-30.635538,z=-0.125000
x=-166.984324,y=-30.637669,z=-0.125000
x=-166.949389,y=-30.639800,z=-0.125000
x=-166.914454,y=-30.641931,z=-0.125000
x=-166.879519,y=-30.644062,z=-0.125000
x=-166.844584,y=-30.646193,z=-0.125000
x=-166.824884,y=-30.647395,z=-0.125000
x=-166.789962,y=-30.649731,z=-0.125000
x=-166.755030,y=-30.651926,z=-0.125000
x=-166.720091,y=-30.653979,z=-0.125000
x=-166.685143,y=-30.655890,z=-0.125000
x=-166.650188,y=-30.657659,z=-0.125000
x=-166.615226,y=-30.659286,z=-0.125000
x=-166.580257,y=-30.660771,z=-0.125000
x=-166.545283,y=-30.662114,z=-0.125000
x=-166.510304,y=-30.663315,z=-0.125000
x=-166.475320,y=-30.664374,z=-0.125000
x=-166.440332,y=-30.665291,z=-0.125000
x=-166.405340,y=-30.666066,z=-0.125000
x=-166.370346,y=-30.666699,z=-0.125000
x=-166.335350,y=-30.667190,z=-0.125000
x=-166.300351,y=-30.667539,z=-0.125000
x=-166.265352,y=-30.667745,z=-0.125000
x=-166.230352,y=-30.667810,z=-0.125000
x=-166.195352,y=-30.667732,z=-0.125000
x=-166.160353,y=-30.667513,z=-0.125000
x=-166.125355,y=-30.667151,z=-0.125000
x=-166.090358,y=-30.666647,z=-0.125000
x=-166.055364,y=-30.666001,z=-0.125000
x=-166.020373,y=-30.665213,z=-0.125000
x=-165.985386,y=-30.664283,z=-0.125000
x=-165.950402,y=-30.663211,z=-0.125000
x=-165.915423,y=-30.661997,z=-0.125000
x=-165.880449,y=-30.660641,z=-0.125000
x=-165.845482,y=-30.659143,z=-0.125000
x=-165.810520,y=-30.657503,z=-0.125000
x=-165.775565,y=-30.655721,z=-0.125000
x=-165.740618,y=-30.653797,z=-0.125000
x=-165.705679,y=-30.651731,z=-0.125000
x=-165.670749,y=-30.649524,z=-0.125000
x=-165.635828,y=-30.647174,z=-0.125000
x=-165.600917,y=-30.644683,z=-0.125000
x=-165.581831,y=-30.643262,z=-0.125000
x=-165.546935,y=-30.640560,z=-0.125000
x=-165.512049,y=-30.637736,z=-0.125000
x=-165.477173,y=-30.634790,z=-0.125000
x=-165.442308,y=-30.631720,z=-0.125000
x=-165.407454,y=-30.628527,z=-0.125000
x=-165.372612,y=-30.625211,z=-0.125000
x=-165.337781,y=-30.621773,z=-0.125000
x=-165.302963,y=-30.618212,z=-0.125000
x=-165.268157,y=-30.614528,z=-0.125000
x=-165.233365,y=-30.610721,z=-0.125000
x=-165.198586,y=-30.606792,z=-0.125000
x=-165.163821,y=-30.602740,z=-0.125000
x=-165.129071,y=-30.598566,z=-0.125000
x=-165.094336,y=-30.594269,z=-0.125000
x=-165.059616,y=-30.589849,z=-0.125000
x=-165.024912,y=-30.585308,z=-0.125000
x=-164.990224,y=-30.580644,z=-0.125000
x=-164.955553,y=-30.575858,z=-0.125000
x=-164.920899,y=-30.570949,z=-0.125000
x=-164.886262,y=-30.565919,z=-0.125000
x=-164.851644,y=-30.560766,z=-0.125000
x=-164.817043,y=-30.555492,z=-0.125000
x=-164.782462,y=-30.550095,z=-0.125000
x=-164.747900,y=-30.544577,z=-0.125000
x=-164.713357,y=-30.538936,z=-0.125000
x=-164.678835,y=-30.533174,z=-0.125000
x=-164.644333,y=-30.527291,z=-0.125000
x=-164.609852,y=-30.521286,z=-0.125000
x=-164.575392,y=-30.515159,z=-0.125000
x=-164.540955,y=-30.508911,z=-0.125000
x=-164.506539,y=-30.502541,z=-0.125000
x=-164.472146,y=-30.496050,z=-0.125000
x=-164.437777,y=-30.489438,z=-0.125000
x=-164.403430,y=-30.482705,z=-0.125000
x=-164.369108,y=-30.475851,z=-0.125000
x=-164.334810,y=-30.468876,z=-0.125000
x=-164.300537,y=-30.461780,z=-0.125000
x=-164.266289,y=-30.454563,z=-0.125000
x=-164.261382,y=-30.453516,z=-0.125000
x=-164.227129,y=-30.446324,z=-0.125000
x=-164.192953,y=-30.438777,z=-0.125000
x=-164.158856,y=-30.430876,z=-0.125000
x=-164.124844,y=-30.422621,z=-0.125000
x=-164.090919,y=-30.414013,z=-0.125000
x=-164.057085,y=-30.405053,z=-0.125000
x=-164.023347,y=-30.395743,z=-0.125000
x=-163.989706,y=-30.386082,z=-0.125000
x=-163.956168,y=-30.376073,z=-0.125000
x=-163.922736,y=-30.365717,z=-0.125000
x=-163.889413,y=-30.355013,z=-0.125000
x=-163.856203,y=-30.343964,z=-0.125000
x=-163.823109,y=-30.332571,z=-0.125000
x=-163.790135,y=-30.320835,z=-0.125000
x=-163.757286,y=-30.308757,z=-0.125000
x=-163.724563,y=-30.296339,z=-0.125000
x=-163.691971,y=-30.283582,z=-0.125000
x=-163.659513,y=-30.270487,z=-0.125000
x=-163.627193,y=-30.257055,z=-0.125000
x=-163.595014,y=-30.243289,z=-0.125000
x=-163.562980,y=-30.229189,z=-0.125000
x=-163.531094,y=-30.214758,z=-0.125000
x=-163.499360,y=-30.199996,z=-0.125000
x=-163.467780,y=-30.184905,z=-0.125000
x=-163.436359,y=-30.169488,z=-0.125000
x=-163.405100,y=-30.153744,z=-0.125000
x=-163.379123,y=-30.140350,z=-0.125000
x=-163.348199,y=-30.123959,z=-0.125000
x=-163.317505,y=-30.107139,z=-0.125000
x=-163.287050,y=-30.089893,z=-0.125000
x=-163.256837,y=-30.072224,z=-0.125000
x=-163.226874,y=-30.054136,z=-0.125000
x=-163.197166,y=-30.035631,z=-0.125000
x=-163.167719,y=-30.016715,z=-0.125000
x=-163.138538,y=-29.997390,z=-0.125000
x=-163.109629,y=-29.977661,z=-0.125000
x=-163.080998,y=-29.957530,z=-0.125000
x=-163.052650,y=-29.937002,z=-0.125000
x=-163.024591,y=-29.916082,z=-0.125000
x=-162.996826,y=-29.894772,z=-0.125000
x=-162.969361,y=-29.873077,z=-0.125000
x=-162.942201,y=-29.851002,z=-0.125000
x=-162.915351,y=-29.828551,z=-0.125000
x=-162.888817,y=-29.805727,z=-0.125000
x=-162.862604,y=-29.782536,z=-0.125000
x=-162.836716,y=-29.758982,z=-0.125000
x=-162.811159,y=-29.735069,z=-0.125000
x=-162.785937,y=-29.710803,z=-0.125000
x=-162.761056,y=-29.686187,z=-0.125000
x=-162.736521,y=-29.661227,z=-0.125000
x=-162.731910,y=-29.656458,z=-0.125000
x=-162.707331,y=-29.631541,z=-0.125000
x=-162.683093,y=-29.606291,z=-0.125000
x=-162.659202,y=-29.580714,z=-0.125000
x=-162.635662,y=-29.554813,z=-0.125000
x=-162.612477,y=-29.528594,z=-0.125000
x=-162.589652,y=-29.502061,z=-0.125000
x=-162.567191,y=-29.475220,z=-0.125000
x=-162.545097,y=-29.448075,z=-0.125000
x=-162.523376,y=-29.420631,z=-0.125000
x=-162.502030,y=-29.392894,z=-0.125000
x=-162.481065,y=-29.364868,z=-0.125000
x=-162.460484,y=-29.336560,z=-0.125000
x=-162.440290,y=-29.307973,z=-0.125000
x=-162.420488,y=-29.279113,z=-0.125000
x=-162.401081,y=-29.249987,z=-0.125000
x=-162.382073,y=-29.220598,z=-0.125000
x=-162.363468,y=-29.190954,z=-0.125000
x=-162.345268,y=-29.161058,z=-0.125000
x=-162.327477,y=-29.130917,z=-0.125000
x=-162.310099,y=-29.100537,z=-0.125000
x=-162.293137,y=-29.069922,z=-0.125000
x=-162.276593,y=-29.039079,z=-0.125000
x=-162.260472,y=-29.008013,z=-0.125000
x=-162.244775,y=-28.976730,z=-0.125000
x=-162.229507,y=-28.945237,z=-0.125000
x=-162.214669,y=-28.913538,z=-0.125000
x=-162.200264,y=-28.881640,z=-0.125000
x=-162.186296,y=-28.849548,z=-0.125000
x=-162.172766,y=-28.817269,z=-0.125000
x=-162.159678,y=-28.784809,z=-0.125000
x=-162.147033,y=-28.752173,z=-0.125000
x=-162.134834,y=-28.719368,z=-0.125000
x=-162.123084,y=-28.686400,z=-0.125000
x=-162.111784,y=-28.653275,z=-0.125000
x=-162.100937,y=-28.619998,z=-0.125000
x=-162.090544,y=-28.586577,z=-0.125000
x=-162.080608,y=-28.553017,z=-0.125000
x=-162.071130,y=-28.519325,z=-0.125000
x=-162.062112,y=-28.485507,z=-0.125000
x=-162.058881,y=-28.472918,z=-0.125000
x=-162.050316,y=-28.438983,z=-0.125000
x=-162.041853,y=-28.405021,z=-0.125000
x=-162.033491,y=-28.371035,z=-0.125000
x=-162.025230,y=-28.337024,z=-0.125000
x=-162.017071,y=-28.302988,z=-0.125000
x=-162.009013,y=-28.268928,z=-0.125000
x=-162.001057,y=-28.234845,z=-0.125000
x=-161.993203,y=-28.200737,z=-0.125000
x=-161.985450,y=-28.166607,z=-0.125000
x=-161.977800,y=-28.132453,z=-0.125000
x=-161.970251,y=-28.098277,z=-0.125000
x=-161.962804,y=-28.064078,z=-0.125000
x=-161.955459,y=-28.029858,z=-0.125000
x=-161.948217,y=-27.995615,z=-0.125000
x=-161.941077,y=-27.961351,z=-0.125000
x=-161.934038,y=-27.927066,z=-0.125000
x=-161.927103,y=-27.892760,z=-0.125000
x=-161.920269,y=-27.858434,z=-0.125000
x=-161.913538,y=-27.824087,z=-0.125000
x=-161.906910,y=-27.789721,z=-0.125000
x=-161.900384,y=-27.755334,z=-0.125000
x=-161.893961,y=-27.720929,z=-0.125000
x=-161.887640,y=-27.686504,z=-0.125000
x=-161.881422,y=-27.652061,z=-0.125000
x=-161.875307,y=-27.617599,z=-0.125000
x=-161.869295,y=-27.583120,z=-0.125000
x=-161.863385,y=-27.548622,z=-0.125000
x=-161.857579,y=-27.514107,z=-0.125000
x=-161.851875,y=-27.479575,z=-0.125000
x=-161.846275,y=-27.445026,z=-0.125000
x=-161.840777,y=-27.410461,z=-0.125000
x=-161.835383,y=-27.375879,z=-0.125000
x=-161.830092,y=-27.341281,z=-0.125000
x=-161.824904,y=-27.306668,z=-0.125000
x=-161.819820,y=-27.272039,z=-0.125000
x=-161.814839,y=-27.237395,z=-0.125000
x=-161.809961,y=-27.202737,z=-0.125000
x=-161.805187,y=-27.168064,z=-0.125000
x=-161.800516,y=-27.133377,z=-0.125000
x=-161.795948,y=-27.098676,z=-0.125000
x=-161.791484,y=-27.063962,z=-0.125000
x=-161.787124,y=-27.029235,z=-0.125000
x=-161.782867,y=-26.994495,z=-0.125000
x=-161.778714,y=-26.959742,z=-0.125000
x=-161.774665,y=-26.924977,z=-0.125000
x=-161.770720,y=-26.890200,z=-0.125000
x=-161.766878,y=-26.855412,z=-0.125000
x=-161.763140,y=-26.820612,z=-0.125000
x=-161.759506,y=-26.785801,z=-0.125000
x=-161.755975,y=-26.750979,z=-0.125000
x=-161.752549,y=-26.716148,z=-0.125000
x=-161.749226,y=-26.681306,z=-0.125000
x=-161.746008,y=-26.646454,z=-0.125000
x=-161.742893,y=-26.611593,z=-0.125000
x=-161.739883,y=-26.576723,z=-0.125000
x=-161.736976,y=-26.541843,z=-0.125000
x=-161.734174,y=-26.506956,z=-0.125000
x=-161.731476,y=-26.472060,z=-0.125000
x=-161.728881,y=-26.437156,z=-0.125000
x=-161.726391,y=-26.402245,z=-0.125000
x=-161.724006,y=-26.367326,z=-0.125000
x=-161.721724,y=-26.332401,z=-0.125000
x=-161.719546,y=-26.297469,z=-0.125000
x=-161.717473,y=-26.262530,z=-0.125000
x=-161.715504,y=-26.227586,z=-0.125000
x=-161.713639,y=-26.192635,z=-0.125000
x=-161.711879,y=-26.157680,z=-0.125000
x=-161.710222,y=-26.122719,z=-0.125000
x=-161.708670,y=-26.087753,z=-0.125000
x=-161.707223,y=-26.052783,z=-0.125000
x=-161.705880,y=-26.017809,z=-0.125000
x=-161.704641,y=-25.982831,z=-0.125000
x=-161.703506,y=-25.947849,z=-0.125000
x=-161.702476,y=-25.912865,z=-0.125000
x=-161.701550,y=-25.877877,z=-0.125000
x=-161.700729,y=-25.842887,z=-0.125000
x=-161.700012,y=-25.807894,z=-0.125000
x=-161.699399,y=-25.772899,z=-0.125000
x=-161.698891,y=-25.737903,z=-0.125000
x=-161.698487,y=-25.702905,z=-0.125000
x=-161.698187,y=-25.667907,z=-0.125000
x=-161.697992,y=-25.632907,z=-0.125000
x=-161.697902,y=-25.597907,z=-0.125000
x=-161.697894,y=-25.585026,z=-0.125000
x=-161.697914,y=-25.550027,z=-0.125000
x=-161.697971,y=-25.515027,z=-0.125000
x=-161.698066,y=-25.480027,z=-0.125000
x=-161.698200,y=-25.445027,z=-0.125000
x=-161.698372,y=-25.410027,z=-0.125000
x=-161.698582,y=-25.375028,z=-0.125000
x=-161.698830,y=-25.340029,z=-0.125000
x=-161.699116,y=-25.305030,z=-0.125000
x=-161.699440,y=-25.270032,z=-0.125000
x=-161.699803,y=-25.235033,z=-0.125000
x=-161.700204,y=-25.200036,z=-0.125000
x=-161.700643,y=-25.165038,z=-0.125000
x=-161.701120,y=-25.130042,z=-0.125000
x=-161.701635,y=-25.095046,z=-0.125000
x=-161.702189,y=-25.060050,z=-0.125000
x=-161.702780,y=-25.025055,z=-0.125000
x=-161.703410,y=-24.990061,z=-0.125000
x=-161.704078,y=-24.955067,z=-0.125000
x=-161.704784,y=-24.920074,z=-0.125000
x=-161.705528,y=-24.885082,z=-0.125000
x=-161.706311,y=-24.850091,z=-0.125000
x=-161.707131,y=-24.815100,z=-0.125000
x=-161.707990,y=-24.780111,z=-0.125000
x=-161.708887,y=-24.745122,z=-0.125000
x=-161.709822,y=-24.710135,z=-0.125000
x=-161.710795,y=-24.675148,z=-0.125000
x=-161.711807,y=-24.640163,z=-0.125000
x=-161.712856,y=-24.605179,z=-0.125000
x=-161.713944,y=-24.570196,z=-0.125000
x=-161.715070,y=-24.535214,z=-0.125000
x=-161.716234,y=-24.500233,z=-0.125000
x=-161.717436,y=-24.465254,z=-0.125000
x=-161.718676,y=-24.430276,z=-0.125000
x=-161.719954,y=-24.395299,z=-0.125000
x=-161.721271,y=-24.360324,z=-0.125000
x=-161.722626,y=-24.325350,z=-0.125000
x=-161.724019,y=-24.290378,z=-0.125000
x=-161.725449,y=-24.255407,z=-0.125000
x=-161.726919,y=-24.220438,z=-0.125000
x=-161.728426,y=-24.185470,z=-0.125000
x=-161.729971,y=-24.150505,z=-0.125000
x=-161.731555,y=-24.115540,z=-0.125000
x=-161.733176,y=-24.080578,z=-0.125000
x=-161.734836,y=-24.045617,z=-0.125000
x=-161.736534,y=-24.010659,z=-0.125000
x=-161.738270,y=-23.975702,z=-0.125000
x=-161.740044,y=-23.940747,z=-0.125000
x=-161.741857,y=-23.905794,z=-0.125000
x=-161.743707,y=-23.870843,z=-0.125000
x=-161.745596,y=-23.835894,z=-0.125000
x=-161.747522,y=-23.800947,z=-0.125000
x=-161.749487,y=-23.766002,z=-0.125000
x=-161.751490,y=-23.731059,z=-0.125000
x=-161.753531,y=-23.696119,z=-0.125000
x=-161.755610,y=-23.661181,z=-0.125000
x=-161.757727,y=-23.626245,z=-0.125000
x=-161.759882,y=-23.591311,z=-0.125000
x=-161.762075,y=-23.556380,z=-0.125000
x=-161.764307,y=-23.521451,z=-0.125000
x=-161.766576,y=-23.486525,z=-0.125000
x=-161.768884,y=-23.451601,z=-0.125000
x=-161.771230,y=-23.416680,z=-0.125000
x=-161.773614,y=-23.381761,z=-0.125000
x=-161.776035,y=-23.346845,z=-0.125000
x=-161.778495,y=-23.311931,z=-0.125000
x=-161.780993,y=-23.277021,z=-0.125000
x=-161.783530,y=-23.242113,z=-0.125000
x=-161.786104,y=-23.207207,z=-0.125000
x=-161.788716,y=-23.172305,z=-0.125000
x=-161.791366,y=-23.137406,z=-0.125000
